Dis No,Country,Year,Month,Rel_Hum
2000-0381-TUR,Turkey,2002,4,76
2000-0381-TUR,Turkey,2002,5,68
2000-0381-TUR,Turkey,2002,6,73
2000-0381-TUR,Turkey,2002,7,69
2000-0381-TUR,Turkey,2002,8,69
2000-0381-TUR,Turkey,2002,9,73
2000-0381-TUR,Turkey,2002,10,74
2000-0381-TUR,Turkey,2002,11,73
2000-0381-TUR,Turkey,2002,12,72
2003-0391-CHE,Switzerland,2002,1,51
2003-0391-CHE,Switzerland,2002,2,75
2003-0391-CHE,Switzerland,2002,3,71
2003-0391-CHE,Switzerland,2002,4,73
2003-0391-CHE,Switzerland,2002,5,82
2003-0391-CHE,Switzerland,2002,6,75
2003-0391-CHE,Switzerland,2002,7,77
2003-0391-CHE,Switzerland,2002,8,82
2003-0391-CHE,Switzerland,2002,9,82
2003-0391-CHE,Switzerland,2002,10,77
2003-0391-CHE,Switzerland,2002,11,86
2003-0391-CHE,Switzerland,2002,12,80
2003-0391-FRA,France,2002,1,86
2003-0391-FRA,France,2002,2,82
2003-0391-FRA,France,2002,3,73
2003-0391-FRA,France,2002,4,67
2003-0391-FRA,France,2002,5,77
2003-0391-FRA,France,2002,6,71
2003-0391-FRA,France,2002,7,75
2003-0391-FRA,France,2002,8,82
2003-0391-FRA,France,2002,9,82
2003-0391-FRA,France,2002,10,85
2003-0391-FRA,France,2002,11,91
2003-0391-FRA,France,2002,12,91
2015-0611-JPN,Japan,2002,1,62
2015-0611-JPN,Japan,2002,2,66
2015-0611-JPN,Japan,2002,3,67
2015-0611-JPN,Japan,2002,4,74
2015-0611-JPN,Japan,2002,5,81
2015-0611-JPN,Japan,2002,6,86
2015-0611-JPN,Japan,2002,7,91
2015-0611-JPN,Japan,2002,8,87
2015-0611-JPN,Japan,2002,9,81
2015-0611-JPN,Japan,2002,10,74
2015-0611-JPN,Japan,2002,11,67
2015-0611-JPN,Japan,2002,12,72
2007-0235-HUN,Hungary,2002,1,78
2007-0235-HUN,Hungary,2002,2,75
2007-0235-HUN,Hungary,2002,3,67
2007-0235-HUN,Hungary,2002,4,68
2007-0235-HUN,Hungary,2002,5,63
2007-0235-HUN,Hungary,2002,6,59
2007-0235-HUN,Hungary,2002,7,62
2007-0235-HUN,Hungary,2002,8,74
2007-0235-HUN,Hungary,2002,9,72
2007-0235-HUN,Hungary,2002,10,78
2007-0235-HUN,Hungary,2002,11,80
2007-0235-HUN,Hungary,2002,12,87
2007-0235-ALB,Albania,2002,1,70
2007-0235-ALB,Albania,2002,2,74
2007-0235-ALB,Albania,2002,3,74
2007-0235-ALB,Albania,2002,4,81
2007-0235-ALB,Albania,2002,5,83
2007-0235-ALB,Albania,2002,6,86
2007-0235-ALB,Albania,2002,7,81
2007-0235-ALB,Albania,2002,8,78
2007-0235-ALB,Albania,2002,9,74
2007-0235-ALB,Albania,2002,10,72
2007-0235-ALB,Albania,2002,11,74
2007-0235-ALB,Albania,2002,12,74
2007-0235-HUN,Hungary,2002,1,80
2007-0235-HUN,Hungary,2002,2,76
2007-0235-HUN,Hungary,2002,3,64
2007-0235-HUN,Hungary,2002,4,64
2007-0235-HUN,Hungary,2002,5,65
2007-0235-HUN,Hungary,2002,6,64
2007-0235-HUN,Hungary,2002,7,64
2007-0235-HUN,Hungary,2002,8,73
2007-0235-HUN,Hungary,2002,9,72
2007-0235-HUN,Hungary,2002,10,78
2007-0235-HUN,Hungary,2002,11,82
2007-0235-HUN,Hungary,2002,12,84
2006-0383-PRT,Portugal,2002,1,76
2006-0383-PRT,Portugal,2002,2,72
2006-0383-PRT,Portugal,2002,3,71
2006-0383-PRT,Portugal,2002,4,75
2006-0383-PRT,Portugal,2002,5,81
2006-0383-PRT,Portugal,2002,6,84
2006-0383-PRT,Portugal,2002,7,88
2006-0383-PRT,Portugal,2002,8,84
2006-0383-PRT,Portugal,2002,9,83
2006-0383-PRT,Portugal,2002,10,75
2006-0383-PRT,Portugal,2002,11,73
2006-0383-PRT,Portugal,2002,12,72
2003-0391-CHE,Switzerland,2002,1,77
2003-0391-CHE,Switzerland,2002,2,75
2003-0391-CHE,Switzerland,2002,3,71
2003-0391-CHE,Switzerland,2002,4,69
2003-0391-CHE,Switzerland,2002,5,75
2003-0391-CHE,Switzerland,2002,6,72
2003-0391-CHE,Switzerland,2002,7,77
2003-0391-CHE,Switzerland,2002,8,79
2003-0391-CHE,Switzerland,2002,9,84
2003-0391-CHE,Switzerland,2002,10,79
2003-0391-CHE,Switzerland,2002,11,86
2003-0391-CHE,Switzerland,2002,12,85
2000-0381-TUR,Turkey,2002,1,83
2000-0381-TUR,Turkey,2002,2,65
2000-0381-TUR,Turkey,2002,3,55
2000-0381-TUR,Turkey,2002,4,66
2000-0381-TUR,Turkey,2002,5,49
2000-0381-TUR,Turkey,2002,6,43
2000-0381-TUR,Turkey,2002,7,39
2000-0381-TUR,Turkey,2002,8,40
2000-0381-TUR,Turkey,2002,9,50
2000-0381-TUR,Turkey,2002,10,56
2000-0381-TUR,Turkey,2002,11,65
2000-0381-TUR,Turkey,2002,12,76
2007-0235-HUN,Hungary,2002,1,83
2007-0235-HUN,Hungary,2002,2,74
2007-0235-HUN,Hungary,2002,3,62
2007-0235-HUN,Hungary,2002,4,66
2007-0235-HUN,Hungary,2002,5,65
2007-0235-HUN,Hungary,2002,6,58
2007-0235-HUN,Hungary,2002,7,64
2007-0235-HUN,Hungary,2002,8,72
2007-0235-HUN,Hungary,2002,9,73
2007-0235-HUN,Hungary,2002,10,78
2007-0235-HUN,Hungary,2002,11,80
2007-0235-HUN,Hungary,2002,12,85
2005-0820-PRT,Portugal,2002,1,75
2005-0820-PRT,Portugal,2002,2,70
2005-0820-PRT,Portugal,2002,3,70
2005-0820-PRT,Portugal,2002,4,74
2005-0820-PRT,Portugal,2002,5,81
2005-0820-PRT,Portugal,2002,6,84
2005-0820-PRT,Portugal,2002,7,87
2005-0820-PRT,Portugal,2002,8,84
2005-0820-PRT,Portugal,2002,9,83
2005-0820-PRT,Portugal,2002,10,75
2005-0820-PRT,Portugal,2002,11,73
2005-0820-PRT,Portugal,2002,12,72
2007-0235-HUN,Hungary,2002,1,80
2007-0235-HUN,Hungary,2002,2,76
2007-0235-HUN,Hungary,2002,3,64
2007-0235-HUN,Hungary,2002,4,64
2007-0235-HUN,Hungary,2002,5,65
2007-0235-HUN,Hungary,2002,6,64
2007-0235-HUN,Hungary,2002,7,64
2007-0235-HUN,Hungary,2002,8,73
2007-0235-HUN,Hungary,2002,9,72
2007-0235-HUN,Hungary,2002,10,78
2007-0235-HUN,Hungary,2002,11,82
2007-0235-HUN,Hungary,2002,12,84
2007-0358-JPN,Japan,2002,1,64
2007-0358-JPN,Japan,2002,2,60
2007-0358-JPN,Japan,2002,3,61
2007-0358-JPN,Japan,2002,4,67
2007-0358-JPN,Japan,2002,5,74
2007-0358-JPN,Japan,2002,6,81
2007-0358-JPN,Japan,2002,7,87
2007-0358-JPN,Japan,2002,8,81
2007-0358-JPN,Japan,2002,9,74
2007-0358-JPN,Japan,2002,10,65
2007-0358-JPN,Japan,2002,11,61
2007-0358-JPN,Japan,2002,12,65
2014-0578-JPN,Japan,2002,1,83
2014-0578-JPN,Japan,2002,2,79
2014-0578-JPN,Japan,2002,3,76
2014-0578-JPN,Japan,2002,4,71
2014-0578-JPN,Japan,2002,5,76
2014-0578-JPN,Japan,2002,6,79
2014-0578-JPN,Japan,2002,7,83
2014-0578-JPN,Japan,2002,8,84
2014-0578-JPN,Japan,2002,9,81
2014-0578-JPN,Japan,2002,10,82
2014-0578-JPN,Japan,2002,11,85
2014-0578-JPN,Japan,2002,12,82
2004-0333-ROU,Romania,2002,1,82
2004-0333-ROU,Romania,2002,2,70
2004-0333-ROU,Romania,2002,3,68
2004-0333-ROU,Romania,2002,4,77
2004-0333-ROU,Romania,2002,5,72
2004-0333-ROU,Romania,2002,6,78
2004-0333-ROU,Romania,2002,7,81
2004-0333-ROU,Romania,2002,8,83
2004-0333-ROU,Romania,2002,9,83
2004-0333-ROU,Romania,2002,10,79
2004-0333-ROU,Romania,2002,11,85
2004-0333-ROU,Romania,2002,12,88
2007-0235-HUN,Hungary,2002,1,80
2007-0235-HUN,Hungary,2002,2,77
2007-0235-HUN,Hungary,2002,3,65
2007-0235-HUN,Hungary,2002,4,72
2007-0235-HUN,Hungary,2002,5,69
2007-0235-HUN,Hungary,2002,6,66
2007-0235-HUN,Hungary,2002,7,70
2007-0235-HUN,Hungary,2002,8,78
2007-0235-HUN,Hungary,2002,9,79
2007-0235-HUN,Hungary,2002,10,79
2007-0235-HUN,Hungary,2002,11,82
2007-0235-HUN,Hungary,2002,12,87
2000-0383-SCG,Serbia Montenegro,2002,1,83
2000-0383-SCG,Serbia Montenegro,2002,2,71
2000-0383-SCG,Serbia Montenegro,2002,3,65
2000-0383-SCG,Serbia Montenegro,2002,4,74
2000-0383-SCG,Serbia Montenegro,2002,5,74
2000-0383-SCG,Serbia Montenegro,2002,6,68
2000-0383-SCG,Serbia Montenegro,2002,7,71
2000-0383-SCG,Serbia Montenegro,2002,8,80
2000-0383-SCG,Serbia Montenegro,2002,9,80
2000-0383-SCG,Serbia Montenegro,2002,10,78
2000-0383-SCG,Serbia Montenegro,2002,11,77
2000-0383-SCG,Serbia Montenegro,2002,12,86
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,1,82
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,2,79
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,3,75
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,4,71
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,5,75
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,6,73
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,7,73
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,8,80
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,9,81
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,10,83
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,11,89
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,12,88
2015-0410-FRA,France,2002,1,62
2015-0410-FRA,France,2002,2,49
2015-0410-FRA,France,2002,3,59
2015-0410-FRA,France,2002,4,44
2015-0410-FRA,France,2002,5,54
2015-0410-FRA,France,2002,6,43
2015-0410-FRA,France,2002,7,41
2015-0410-FRA,France,2002,8,50
2015-0410-FRA,France,2002,9,54
2015-0410-FRA,France,2002,10,61
2015-0410-FRA,France,2002,11,63
2015-0410-FRA,France,2002,12,57
2007-0235-ITA,Italy,2002,1,71
2007-0235-ITA,Italy,2002,2,79
2007-0235-ITA,Italy,2002,3,72
2007-0235-ITA,Italy,2002,4,78
2007-0235-ITA,Italy,2002,5,79
2007-0235-ITA,Italy,2002,6,82
2007-0235-ITA,Italy,2002,7,78
2007-0235-ITA,Italy,2002,8,76
2007-0235-ITA,Italy,2002,9,74
2007-0235-ITA,Italy,2002,10,74
2007-0235-ITA,Italy,2002,11,74
2007-0235-ITA,Italy,2002,12,75
2003-0391-CZE,Czech Republic (the),2002,1,88
2003-0391-CZE,Czech Republic (the),2002,2,84
2003-0391-CZE,Czech Republic (the),2002,3,76
2003-0391-CZE,Czech Republic (the),2002,4,71
2003-0391-CZE,Czech Republic (the),2002,5,74
2003-0391-CZE,Czech Republic (the),2002,6,72
2003-0391-CZE,Czech Republic (the),2002,7,76
2003-0391-CZE,Czech Republic (the),2002,8,83
2003-0391-CZE,Czech Republic (the),2002,9,83
2003-0391-CZE,Czech Republic (the),2002,10,89
2003-0391-CZE,Czech Republic (the),2002,11,90
2003-0391-CZE,Czech Republic (the),2002,12,91
2013-0208-IND,India,2002,1,79
2013-0208-IND,India,2002,2,77
2013-0208-IND,India,2002,3,77
2013-0208-IND,India,2002,4,76
2013-0208-IND,India,2002,5,64
2013-0208-IND,India,2002,6,73
2013-0208-IND,India,2002,7,64
2013-0208-IND,India,2002,8,78
2013-0208-IND,India,2002,9,71
2013-0208-IND,India,2002,10,82
2013-0208-IND,India,2002,11,82
2013-0208-IND,India,2002,12,81
2007-0235-SRB,Serbia,2002,1,89
2007-0235-SRB,Serbia,2002,2,82
2007-0235-SRB,Serbia,2002,3,75
2007-0235-SRB,Serbia,2002,4,62
2007-0235-SRB,Serbia,2002,5,62
2007-0235-SRB,Serbia,2002,6,72
2007-0235-SRB,Serbia,2002,7,68
2007-0235-SRB,Serbia,2002,8,62
2007-0235-SRB,Serbia,2002,9,73
2007-0235-SRB,Serbia,2002,10,84
2007-0235-SRB,Serbia,2002,11,88
2007-0235-SRB,Serbia,2002,12,81
2003-0391-FRA,France,2002,1,78
2003-0391-FRA,France,2002,2,84
2003-0391-FRA,France,2002,3,68
2003-0391-FRA,France,2002,4,76
2003-0391-FRA,France,2002,5,74
2003-0391-FRA,France,2002,6,64
2003-0391-FRA,France,2002,7,63
2003-0391-FRA,France,2002,8,72
2003-0391-FRA,France,2002,9,77
2003-0391-FRA,France,2002,10,79
2003-0391-FRA,France,2002,11,85
2003-0391-FRA,France,2002,12,88
2000-0381-TUR,Turkey,2002,1,80
2000-0381-TUR,Turkey,2002,2,69
2000-0381-TUR,Turkey,2002,3,63
2000-0381-TUR,Turkey,2002,4,70
2000-0381-TUR,Turkey,2002,5,57
2000-0381-TUR,Turkey,2002,6,63
2000-0381-TUR,Turkey,2002,7,59
2000-0381-TUR,Turkey,2002,8,59
2000-0381-TUR,Turkey,2002,9,61
2000-0381-TUR,Turkey,2002,10,67
2000-0381-TUR,Turkey,2002,11,74
2000-0381-TUR,Turkey,2002,12,73
2015-0410-FRA,France,2002,1,71
2015-0410-FRA,France,2002,2,66
2015-0410-FRA,France,2002,3,65
2015-0410-FRA,France,2002,4,62
2015-0410-FRA,France,2002,5,56
2015-0410-FRA,France,2002,6,42
2015-0410-FRA,France,2002,7,51
2015-0410-FRA,France,2002,8,52
2015-0410-FRA,France,2002,9,64
2015-0410-FRA,France,2002,10,63
2015-0410-FRA,France,2002,11,72
2015-0410-FRA,France,2002,12,76
2005-0323-IND,India,2002,1,71
2005-0323-IND,India,2002,2,61
2005-0323-IND,India,2002,3,63
2005-0323-IND,India,2002,4,66
2005-0323-IND,India,2002,5,66
2005-0323-IND,India,2002,6,78
2005-0323-IND,India,2002,7,78
2005-0323-IND,India,2002,8,86
2005-0323-IND,India,2002,9,87
2005-0323-IND,India,2002,10,80
2005-0323-IND,India,2002,11,74
2005-0323-IND,India,2002,12,69
2003-0391-CHE,Switzerland,2002,1,78
2003-0391-CHE,Switzerland,2002,2,78
2003-0391-CHE,Switzerland,2002,3,71
2003-0391-CHE,Switzerland,2002,4,68
2003-0391-CHE,Switzerland,2002,5,77
2003-0391-CHE,Switzerland,2002,6,72
2003-0391-CHE,Switzerland,2002,7,78
2003-0391-CHE,Switzerland,2002,8,83
2003-0391-CHE,Switzerland,2002,9,85
2003-0391-CHE,Switzerland,2002,10,82
2003-0391-CHE,Switzerland,2002,11,89
2003-0391-CHE,Switzerland,2002,12,89
2007-0358-JPN,Japan,2002,1,75
2007-0358-JPN,Japan,2002,2,70
2007-0358-JPN,Japan,2002,3,69
2007-0358-JPN,Japan,2002,4,72
2007-0358-JPN,Japan,2002,5,79
2007-0358-JPN,Japan,2002,6,80
2007-0358-JPN,Japan,2002,7,86
2007-0358-JPN,Japan,2002,8,79
2007-0358-JPN,Japan,2002,9,75
2007-0358-JPN,Japan,2002,10,72
2007-0358-JPN,Japan,2002,11,71
2007-0358-JPN,Japan,2002,12,72
2007-0358-JPN,Japan,2002,1,66
2007-0358-JPN,Japan,2002,2,65
2007-0358-JPN,Japan,2002,3,67
2007-0358-JPN,Japan,2002,4,72
2007-0358-JPN,Japan,2002,5,78
2007-0358-JPN,Japan,2002,6,78
2007-0358-JPN,Japan,2002,7,84
2007-0358-JPN,Japan,2002,8,77
2007-0358-JPN,Japan,2002,9,71
2007-0358-JPN,Japan,2002,10,67
2007-0358-JPN,Japan,2002,11,62
2007-0358-JPN,Japan,2002,12,68
2011-0264-USA,United States of America (the),2002,1,58
2011-0264-USA,United States of America (the),2002,2,66
2011-0264-USA,United States of America (the),2002,3,63
2011-0264-USA,United States of America (the),2002,4,60
2011-0264-USA,United States of America (the),2002,5,66
2011-0264-USA,United States of America (the),2002,6,56
2011-0264-USA,United States of America (the),2002,7,53
2011-0264-USA,United States of America (the),2002,8,61
2011-0264-USA,United States of America (the),2002,9,57
2011-0264-USA,United States of America (the),2002,10,74
2011-0264-USA,United States of America (the),2002,11,67
2011-0264-USA,United States of America (the),2002,12,66
2010-0331-JPN,Japan,2002,1,67
2010-0331-JPN,Japan,2002,2,64
2010-0331-JPN,Japan,2002,3,62
2010-0331-JPN,Japan,2002,4,66
2010-0331-JPN,Japan,2002,5,71
2010-0331-JPN,Japan,2002,6,76
2010-0331-JPN,Japan,2002,7,82
2010-0331-JPN,Japan,2002,8,80
2010-0331-JPN,Japan,2002,9,81
2010-0331-JPN,Japan,2002,10,76
2010-0331-JPN,Japan,2002,11,69
2010-0331-JPN,Japan,2002,12,71
2000-0381-TUR,Turkey,2002,1,83
2000-0381-TUR,Turkey,2002,2,70
2000-0381-TUR,Turkey,2002,3,66
2000-0381-TUR,Turkey,2002,4,71
2000-0381-TUR,Turkey,2002,5,65
2000-0381-TUR,Turkey,2002,6,63
2000-0381-TUR,Turkey,2002,7,60
2000-0381-TUR,Turkey,2002,8,61
2000-0381-TUR,Turkey,2002,9,64
2000-0381-TUR,Turkey,2002,10,65
2000-0381-TUR,Turkey,2002,11,73
2000-0381-TUR,Turkey,2002,12,77
2001-0770-USA,United States of America (the),2002,1,73
2001-0770-USA,United States of America (the),2002,2,72
2001-0770-USA,United States of America (the),2002,3,76
2001-0770-USA,United States of America (the),2002,4,66
2001-0770-USA,United States of America (the),2002,5,61
2001-0770-USA,United States of America (the),2002,6,71
2001-0770-USA,United States of America (the),2002,7,76
2001-0770-USA,United States of America (the),2002,8,79
2001-0770-USA,United States of America (the),2002,9,70
2001-0770-USA,United States of America (the),2002,10,74
2001-0770-USA,United States of America (the),2002,11,71
2001-0770-USA,United States of America (the),2002,12,72
2000-0382-BGR,Bulgaria,2002,1,76
2000-0382-BGR,Bulgaria,2002,2,67
2000-0382-BGR,Bulgaria,2002,3,66
2000-0382-BGR,Bulgaria,2002,4,70
2000-0382-BGR,Bulgaria,2002,5,69
2000-0382-BGR,Bulgaria,2002,6,65
2000-0382-BGR,Bulgaria,2002,7,65
2000-0382-BGR,Bulgaria,2002,8,70
2000-0382-BGR,Bulgaria,2002,9,72
2000-0382-BGR,Bulgaria,2002,10,72
2000-0382-BGR,Bulgaria,2002,11,76
2000-0382-BGR,Bulgaria,2002,12,82
2007-0235-SRB,Serbia,2002,1,83
2007-0235-SRB,Serbia,2002,2,73
2007-0235-SRB,Serbia,2002,3,59
2007-0235-SRB,Serbia,2002,4,64
2007-0235-SRB,Serbia,2002,5,58
2007-0235-SRB,Serbia,2002,6,56
2007-0235-SRB,Serbia,2002,7,61
2007-0235-SRB,Serbia,2002,8,68
2007-0235-SRB,Serbia,2002,9,72
2007-0235-SRB,Serbia,2002,10,77
2007-0235-SRB,Serbia,2002,11,76
2007-0235-SRB,Serbia,2002,12,82
2007-0235-SRB,Serbia,2002,1,83
2007-0235-SRB,Serbia,2002,2,71
2007-0235-SRB,Serbia,2002,3,65
2007-0235-SRB,Serbia,2002,4,74
2007-0235-SRB,Serbia,2002,5,74
2007-0235-SRB,Serbia,2002,6,68
2007-0235-SRB,Serbia,2002,7,71
2007-0235-SRB,Serbia,2002,8,80
2007-0235-SRB,Serbia,2002,9,80
2007-0235-SRB,Serbia,2002,10,78
2007-0235-SRB,Serbia,2002,11,77
2007-0235-SRB,Serbia,2002,12,86
2007-0235-ALB,Albania,2002,1,71
2007-0235-ALB,Albania,2002,2,75
2007-0235-ALB,Albania,2002,3,70
2007-0235-ALB,Albania,2002,4,78
2007-0235-ALB,Albania,2002,5,78
2007-0235-ALB,Albania,2002,6,74
2007-0235-ALB,Albania,2002,7,72
2007-0235-ALB,Albania,2002,8,74
2007-0235-ALB,Albania,2002,9,79
2007-0235-ALB,Albania,2002,10,74
2007-0235-ALB,Albania,2002,11,76
2007-0235-ALB,Albania,2002,12,77
2013-0316-JPN,Japan,2002,1,66
2013-0316-JPN,Japan,2002,2,67
2013-0316-JPN,Japan,2002,3,67
2013-0316-JPN,Japan,2002,4,71
2013-0316-JPN,Japan,2002,5,78
2013-0316-JPN,Japan,2002,6,82
2013-0316-JPN,Japan,2002,7,83
2013-0316-JPN,Japan,2002,8,81
2013-0316-JPN,Japan,2002,9,79
2013-0316-JPN,Japan,2002,10,73
2013-0316-JPN,Japan,2002,11,67
2013-0316-JPN,Japan,2002,12,73
2007-0235-SRB,Serbia,2002,1,79
2007-0235-SRB,Serbia,2002,2,77
2007-0235-SRB,Serbia,2002,3,66
2007-0235-SRB,Serbia,2002,4,72
2007-0235-SRB,Serbia,2002,5,75
2007-0235-SRB,Serbia,2002,6,65
2007-0235-SRB,Serbia,2002,7,71
2007-0235-SRB,Serbia,2002,8,77
2007-0235-SRB,Serbia,2002,9,78
2007-0235-SRB,Serbia,2002,10,78
2007-0235-SRB,Serbia,2002,11,77
2007-0235-SRB,Serbia,2002,12,85
2005-0820-PRT,Portugal,2002,1,75
2005-0820-PRT,Portugal,2002,2,70
2005-0820-PRT,Portugal,2002,3,70
2005-0820-PRT,Portugal,2002,4,74
2005-0820-PRT,Portugal,2002,5,81
2005-0820-PRT,Portugal,2002,6,84
2005-0820-PRT,Portugal,2002,7,87
2005-0820-PRT,Portugal,2002,8,84
2005-0820-PRT,Portugal,2002,9,83
2005-0820-PRT,Portugal,2002,10,75
2005-0820-PRT,Portugal,2002,11,73
2005-0820-PRT,Portugal,2002,12,72
2014-0578-JPN,Japan,2002,1,66
2014-0578-JPN,Japan,2002,2,67
2014-0578-JPN,Japan,2002,3,67
2014-0578-JPN,Japan,2002,4,71
2014-0578-JPN,Japan,2002,5,78
2014-0578-JPN,Japan,2002,6,82
2014-0578-JPN,Japan,2002,7,83
2014-0578-JPN,Japan,2002,8,81
2014-0578-JPN,Japan,2002,9,79
2014-0578-JPN,Japan,2002,10,73
2014-0578-JPN,Japan,2002,11,67
2014-0578-JPN,Japan,2002,12,73
2007-0235-SRB,Serbia,2002,1,79
2007-0235-SRB,Serbia,2002,2,74
2007-0235-SRB,Serbia,2002,3,67
2007-0235-SRB,Serbia,2002,4,74
2007-0235-SRB,Serbia,2002,5,74
2007-0235-SRB,Serbia,2002,6,67
2007-0235-SRB,Serbia,2002,7,68
2007-0235-SRB,Serbia,2002,8,78
2007-0235-SRB,Serbia,2002,9,81
2007-0235-SRB,Serbia,2002,10,79
2007-0235-SRB,Serbia,2002,11,79
2007-0235-SRB,Serbia,2002,12,89
2013-0365-BOL,Bolivia (Plurinational State of),2002,1,76
2013-0365-BOL,Bolivia (Plurinational State of),2002,2,76
2013-0365-BOL,Bolivia (Plurinational State of),2002,3,76
2013-0365-BOL,Bolivia (Plurinational State of),2002,4,76
2013-0365-BOL,Bolivia (Plurinational State of),2002,5,73
2013-0365-BOL,Bolivia (Plurinational State of),2002,6,71
2013-0365-BOL,Bolivia (Plurinational State of),2002,7,73
2013-0365-BOL,Bolivia (Plurinational State of),2002,8,72
2013-0365-BOL,Bolivia (Plurinational State of),2002,9,73
2013-0365-BOL,Bolivia (Plurinational State of),2002,10,73
2013-0365-BOL,Bolivia (Plurinational State of),2002,11,73
2013-0365-BOL,Bolivia (Plurinational State of),2002,12,72
2015-0410-FRA,France,2002,1,86
2015-0410-FRA,France,2002,2,79
2015-0410-FRA,France,2002,3,77
2015-0410-FRA,France,2002,4,66
2015-0410-FRA,France,2002,5,76
2015-0410-FRA,France,2002,6,73
2015-0410-FRA,France,2002,7,70
2015-0410-FRA,France,2002,8,76
2015-0410-FRA,France,2002,9,75
2015-0410-FRA,France,2002,10,81
2015-0410-FRA,France,2002,11,89
2015-0410-FRA,France,2002,12,89
2003-0391-CHE,Switzerland,2002,1,77
2003-0391-CHE,Switzerland,2002,2,75
2003-0391-CHE,Switzerland,2002,3,71
2003-0391-CHE,Switzerland,2002,4,69
2003-0391-CHE,Switzerland,2002,5,75
2003-0391-CHE,Switzerland,2002,6,72
2003-0391-CHE,Switzerland,2002,7,77
2003-0391-CHE,Switzerland,2002,8,79
2003-0391-CHE,Switzerland,2002,9,84
2003-0391-CHE,Switzerland,2002,10,79
2003-0391-CHE,Switzerland,2002,11,86
2003-0391-CHE,Switzerland,2002,12,85
2010-0331-JPN,Japan,2002,1,83
2010-0331-JPN,Japan,2002,2,79
2010-0331-JPN,Japan,2002,3,76
2010-0331-JPN,Japan,2002,4,71
2010-0331-JPN,Japan,2002,5,76
2010-0331-JPN,Japan,2002,6,79
2010-0331-JPN,Japan,2002,7,83
2010-0331-JPN,Japan,2002,8,84
2010-0331-JPN,Japan,2002,9,81
2010-0331-JPN,Japan,2002,10,82
2010-0331-JPN,Japan,2002,11,85
2010-0331-JPN,Japan,2002,12,82
2015-0410-BEL,Belgium,2002,1,87
2015-0410-BEL,Belgium,2002,2,79
2015-0410-BEL,Belgium,2002,3,77
2015-0410-BEL,Belgium,2002,4,70
2015-0410-BEL,Belgium,2002,5,76
2015-0410-BEL,Belgium,2002,6,74
2015-0410-BEL,Belgium,2002,7,78
2015-0410-BEL,Belgium,2002,8,81
2015-0410-BEL,Belgium,2002,9,79
2015-0410-BEL,Belgium,2002,10,82
2015-0410-BEL,Belgium,2002,11,89
2015-0410-BEL,Belgium,2002,12,89
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,1,83
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,2,72
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,3,70
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,4,75
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,5,72
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,6,59
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,7,63
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,8,69
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,9,77
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,10,77
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,11,83
2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2002,12,93
2014-0578-JPN,Japan,2002,1,67
2014-0578-JPN,Japan,2002,2,64
2014-0578-JPN,Japan,2002,3,62
2014-0578-JPN,Japan,2002,4,66
2014-0578-JPN,Japan,2002,5,71
2014-0578-JPN,Japan,2002,6,76
2014-0578-JPN,Japan,2002,7,82
2014-0578-JPN,Japan,2002,8,80
2014-0578-JPN,Japan,2002,9,81
2014-0578-JPN,Japan,2002,10,76
2014-0578-JPN,Japan,2002,11,69
2014-0578-JPN,Japan,2002,12,71
2002-0284-PAK,Pakistan,2002,1,85
2002-0284-PAK,Pakistan,2002,2,78
2002-0284-PAK,Pakistan,2002,3,79
2002-0284-PAK,Pakistan,2002,4,73
2002-0284-PAK,Pakistan,2002,5,79
2002-0284-PAK,Pakistan,2002,6,79
2002-0284-PAK,Pakistan,2002,7,81
2002-0284-PAK,Pakistan,2002,8,80
2002-0284-PAK,Pakistan,2002,9,75
2002-0284-PAK,Pakistan,2002,10,79
2002-0284-PAK,Pakistan,2002,11,85
2002-0284-PAK,Pakistan,2002,12,87
2006-0383-FRA,France,2002,1,85
2006-0383-FRA,France,2002,2,79
2006-0383-FRA,France,2002,3,74
2006-0383-FRA,France,2002,4,66
2006-0383-FRA,France,2002,5,75
