"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.356094661,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.912348564,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.394451462,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.109534965,
"BRA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.365492576,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-2.056966823,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.215067249,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.6637545,
"BRA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.162476077,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.188883032,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.43876258,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.441571004,
"NLD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.127694556,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.57721729,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.089564655,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.000816945,
"NLD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.601770001,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.211480401,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.052873225,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.427677561,
"NLD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.700495157,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.323473218,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.181862756,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.602941857,
"NLD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.635444489,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.094668399,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.584946205,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.249791674,
"NLD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.89607136,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.595551053,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.309680292,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.342861899,
"NLD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.016287765,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.916492852,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.232835343,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.122431835,
"NLD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.842836721,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.507585472,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.881160797,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.727858252,
"NLD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.791994666,
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.457198359,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.60398532,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.221109846,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.406568278,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.506884582,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.357657943,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.330901959,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.45347504,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.494445659,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.542121912,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.752326244,"P"
"NLD","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.125988109,"P"
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.38477974,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.922028304,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.737211274,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.501902537,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.240441252,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.714973327,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.027778662,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.159284987,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.782992766,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.430201511,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.134948209,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.113873246,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.885675089,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.123396475,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.783415167,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.798248938,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.282705187,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.353681332,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.220932252,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.562793738,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.949154986,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.676613186,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.362604385,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.160362383,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.566413434,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.311918336,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.544396054,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.629298347,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.565668983,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.426944003,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.728833616,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.955677327,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.93167915,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.668628011,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.525195607,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.328321429,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.72512256,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.370716167,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.636914747,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.58623185,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.262654605,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.986116769,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.478741091,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.007613198,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.634151856,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.09752326,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.068352503,
"SVK","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.671920679,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.426672737,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.767532695,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.567752676,
"SVK","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.888451716,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.484519386,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.269744471,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.160857293,
"SVK","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.084956559,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.019610705,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.310711387,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.449666354,
"SVK","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.569025251,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.632403361,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.726929726,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.902240987,
"SVK","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.019120047,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.7005578,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.18070093,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.124976652,
"SVK","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.739877023,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.142306981,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.274650569,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.409392925,
"SVK","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.633208138,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.839547877,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.961500093,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.822625648,
"SVK","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.141570934,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.810618643,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.09782783,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.928967347,
"SVK","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.448480848,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.624155312,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.353148777,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.380098825,
"SVK","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.588276354,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.080599809,
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.303248362,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.645421822,"E"
"SVK","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.241601836,"E"
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.052743213,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.091693923,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.902830504,
"MEX","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.817353127,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.768196245,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.510086957,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.913926062,
"MEX","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.709480552,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.636425405,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.835064502,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.607374203,
"MEX","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.850742078,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.283648074,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.650622193,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.972335142,
"MEX","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.590886693,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.694646093,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.226611592,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.349023443,
"MEX","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.087106364,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.555576893,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.165727689,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.205827546,
"MEX","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.217660384,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.569951098,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.408888554,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.977942591,
"MEX","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.120316002,
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.467150133,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.396862856,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.414056893,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.326385869,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.158358194,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.121935014,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.205929608,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-0.294565811,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.308253497,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.041007142,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.042259102,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-1.11614598,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.047713409,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.824586122,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.396320492,"P"
"MEX","QGDP","TOT","PC_CHGPP","Q","2020-Q4",3.257435281,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.518118543,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.985354241,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.417149241,
"BEL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.505236083,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.481369771,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.207189998,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.286440473,
"BEL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.29165661,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.214596578,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.00100064,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.243158053,
"BEL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.045918265,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.274637479,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.583834884,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.309637595,
"BEL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.218360116,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.429826386,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.265272916,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.690442001,
"BEL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.522583418,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.519866681,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.671848114,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.191087084,
"BEL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.416906268,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.057265569,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.549434826,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.175503505,
"BEL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.513277018,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.640675347,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.237787639,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.053235206,
"BEL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.790543382,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.43203753,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.475412409,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.341779828,
"BEL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.860695515,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.158868493,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.311794723,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.506898702,
"BEL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.609525864,
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.416970477,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.817223003,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.640350417,"P"
"BEL","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.146602763,"P"
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.380469532,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.390899018,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.186536408,
"ISR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.328925508,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.219230563,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.778941365,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.937849013,
"ISR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.383990766,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.000176793,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.158292914,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.904380364,
"ISR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.584555031,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.159537404,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.826824804,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.058011087,
"ISR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.792932385,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.145525167,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.952846651,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.534688049,
"ISR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.569795646,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.216905053,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.00738536,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.173953489,
"ISR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.815383081,
"ISR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.815395963,
"ISR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.770461205,
"ISR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",1.123921215,
"ISR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.937098466,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.087970818,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.240625652,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.19660996,
"ISR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.042506869,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.144083352,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.34448629,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.722588051,
"ISR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.733966532,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.32266361,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.179684859,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",1.00240225,
"ISR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.141136673,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.740358281,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.48422744,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",9.068624087,
"ISR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.540129135,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-0.294994982,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q2",3.800709327,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q3",2.770701784,
"TUR","QGDP","TOT","PC_CHGPP","Q","2010-Q4",3.023189403,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q1",2.253858177,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q2",2.747690817,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.658843122,
"TUR","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.357311969,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q1",-0.889773757,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.727526866,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.764793881,
"TUR","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.602891829,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q1",2.92988564,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q2",2.935776113,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.465976155,
"TUR","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.193829518,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q1",2.901075638,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.62240622,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q3",2.458184399,
"TUR","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.347559385,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.890749754,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.523769405,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.401513902,
"TUR","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.166866867,
"TUR","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.361537968,
"TUR","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.430886402,
"TUR","QGDP","TOT","PC_CHGPP","Q","2016-Q3",-2.867673426,
"TUR","QGDP","TOT","PC_CHGPP","Q","2016-Q4",5.509611596,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.368865306,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.28031882,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.515918521,
"TUR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.882761165,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.491462538,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.508445895,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-1.590548448,
"TUR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",-2.989464596,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.68391889,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",2.069018405,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.402412459,
"TUR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",2.007325485,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.09805435,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.976011083,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",15.937416889,
"TUR","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.674143832,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q1",2.60018,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.40256,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q3",2.95598,
"IND","QGDP","TOT","PC_CHGPP","Q","2010-Q4",2.32107,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.83064,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.21165,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.00385,
"IND","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.62889,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.38078,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.15795,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q3",1.794,
"IND","QGDP","TOT","PC_CHGPP","Q","2012-Q4",1.18687,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.59874,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.40382,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.60112,
"IND","QGDP","TOT","PC_CHGPP","Q","2013-Q4",2.20112,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q1",1.159,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q2",2.28965,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.8258,
"IND","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.53397,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.68432,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q2",2.14179,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.84621,
"IND","QGDP","TOT","PC_CHGPP","Q","2015-Q4",2.03246,
"IND","QGDP","TOT","PC_CHGPP","Q","2016-Q1",2.90229,
"IND","QGDP","TOT","PC_CHGPP","Q","2016-Q2",1.78074,
"IND","QGDP","TOT","PC_CHGPP","Q","2016-Q3",2.29135,
"IND","QGDP","TOT","PC_CHGPP","Q","2016-Q4",1.36357,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.80202,
"IND","QGDP","TOT","PC_CHGPP","Q","2017-Q2",2.04729,
